mid,ans,bll,lf,mas,ga,DOC,DOI,POC,POI,DOC_sd,DOI_sd,POC_sd,POI_sd
991,1,0.1,0.9,3.2,1.5,0.66,0.798,0.372,0.198,0.1356466,0.127263506,0.145657132,0.096932967
992,1,0.1,0.9,3.6,1.5,0.632,0.834,0.38,0.148,0.161789987,0.133581436,0.154919334,0.108148047
993,1,0.1,0.9,2.8,2,0.61,0.822,0.396,0.196,0.13453624,0.131590273,0.170833252,0.13558761
994,1,0.1,0.9,3.2,2,0.606,0.856,0.352,0.166,0.128701204,0.109836242,0.136,0.106976633
995,1,0.1,0.9,3.6,2,0.6,0.908,0.374,0.138,0.161245155,0.091301698,0.148067552,0.086925255
996,1,0.1,1,2.8,0.5,0.634,0.678,0.374,0.336,0.149144226,0.165275528,0.157238672,0.155897402
997,1,0.1,1,3.2,0.5,0.668,0.686,0.408,0.34,0.147566934,0.167343957,0.164730082,0.174355958
998,1,0.1,1,3.6,0.5,0.618,0.708,0.382,0.316,0.149251466,0.126237871,0.162098735,0.146095859
999,1,0.1,1,2.8,1,0.612,0.698,0.404,0.314,0.135114766,0.143513066,0.13558761,0.149679658
1000,1,0.1,1,3.2,1,0.586,0.75,0.35,0.26,0.163719272,0.140356688,0.140356688,0.146969385
1001,1,0.1,1,3.6,1,0.644,0.788,0.394,0.216,0.155125755,0.14091132,0.128701204,0.128623482
1002,1,0.1,1,2.8,1.5,0.612,0.778,0.394,0.238,0.132121157,0.117115328,0.180454981,0.101764434
1003,1,0.1,1,3.2,1.5,0.658,0.842,0.414,0.202,0.125043992,0.123434193,0.158757677,0.133401649
1004,1,0.1,1,3.6,1.5,0.604,0.834,0.394,0.17,0.161195533,0.115948264,0.148875787,0.115325626
1005,1,0.1,1,2.8,2,0.622,0.798,0.414,0.164,0.151380316,0.104861814,0.1600125,0.112712022
1006,1,0.1,1,3.2,2,0.61,0.866,0.396,0.124,0.155241747,0.112445542,0.177718879,0.104995238
1007,1,0.1,1,3.6,2,0.594,0.874,0.368,0.12,0.160511682,0.10919707,0.154194682,0.091651514
1008,1,0.3,0.5,2.8,0.5,0.622,0.65,0.404,0.348,0.148714492,0.131529464,0.129553078,0.138910043
1009,1,0.3,0.5,3.2,0.5,0.62,0.686,0.426,0.314,0.16,0.137127678,0.157238672,0.129630243
1010,1,0.3,0.5,3.6,0.5,0.6,0.726,0.338,0.272,0.132664992,0.15467385,0.15085092,0.135705564
1011,1,0.3,0.5,2.8,1,0.644,0.708,0.4,0.254,0.145821809,0.175316856,0.167332005,0.143122325
1012,1,0.3,0.5,3.2,1,0.602,0.73,0.376,0.28,0.146273716,0.15132746,0.156920362,0.141421356
1013,1,0.3,0.5,3.6,1,0.598,0.762,0.358,0.226,0.155550635,0.112942463,0.126633329,0.12134249
1014,1,0.3,0.5,2.8,1.5,0.606,0.74,0.4,0.264,0.143401534,0.134164079,0.156204994,0.133805829
1015,1,0.3,0.5,3.2,1.5,0.618,0.81,0.406,0.184,0.154518607,0.106301458,0.147526269,0.11892855
1016,1,0.3,0.5,3.6,1.5,0.67,0.804,0.382,0.176,0.148660687,0.107628992,0.154518607,0.120929732
1017,1,0.3,0.5,2.8,2,0.604,0.796,0.432,0.204,0.14416657,0.118253964,0.139197701,0.132604676
1018,1,0.3,0.5,3.2,2,0.618,0.826,0.4,0.142,0.158354034,0.122979673,0.163707055,0.104096109
1019,1,0.3,0.5,3.6,2,0.614,0.854,0.386,0.142,0.178896618,0.106226174,0.145615933,0.123434193
1020,1,0.3,0.7,2.8,0.5,0.634,0.67,0.392,0.304,0.1464377,0.147309199,0.139771242,0.138506318
1021,1,0.3,0.7,3.2,0.5,0.608,0.722,0.39,0.308,0.163511467,0.162837342,0.13453624,0.157276826
1022,1,0.3,0.7,3.6,0.5,0.61,0.678,0.378,0.29,0.164012195,0.128514591,0.148714492,0.123693169
1023,1,0.3,0.7,2.8,1,0.632,0.712,0.41,0.276,0.146205335,0.142323575,0.144568323,0.134996296
1024,1,0.3,0.7,3.2,1,0.616,0.712,0.36,0.252,0.164146276,0.12749902,0.145602198,0.12204917
1025,1,0.3,0.7,3.6,1,0.61,0.78,0.366,0.248,0.188944436,0.121655251,0.155704849,0.115308282
1026,1,0.3,0.7,2.8,1.5,0.626,0.774,0.39,0.23,0.133880544,0.1411524,0.191049732,0.13453624
1027,1,0.3,0.7,3.2,1.5,0.6,0.792,0.414,0.23,0.14,0.136879509,0.144235918,0.120415946
1028,1,0.3,0.7,3.6,1.5,0.632,0.832,0.394,0.166,0.127184905,0.128747816,0.154155765,0.105090437
1029,1,0.3,0.7,2.8,2,0.63,0.782,0.406,0.184,0.125299641,0.117796435,0.161752898,0.130169121
1030,1,0.3,0.7,3.2,2,0.612,0.86,0.412,0.15,0.153153518,0.093808315,0.14091132,0.133041347
1031,1,0.3,0.7,3.6,2,0.602,0.864,0.39,0.12,0.169103519,0.103460137,0.180277564,0.109544512
1032,1,0.3,0.9,2.8,0.5,0.602,0.678,0.41,0.31,0.137825977,0.159110025,0.160312195,0.140356688
1033,1,0.3,0.9,3.2,0.5,0.586,0.7,0.412,0.326,0.140014285,0.138564065,0.166901168,0.12776541
1034,1,0.3,0.9,3.6,0.5,0.636,0.714,0.408,0.284,0.181945047,0.145615933,0.148108069,0.146095859
1035,1,0.3,0.9,2.8,1,0.632,0.722,0.358,0.256,0.151578363,0.122131077,0.156320184,0.132905982
1036,1,0.3,0.9,3.2,1,0.596,0.742,0.36,0.26,0.15226293,0.132800602,0.144222051,0.157480157
1037,1,0.3,0.9,3.6,1,0.606,0.804,0.378,0.24,0.130245921,0.126427845,0.148714492,0.12328828
1038,1,0.3,0.9,2.8,1.5,0.616,0.762,0.41,0.264,0.162923295,0.119816526,0.133041347,0.149345238
1039,1,0.3,0.9,3.2,1.5,0.666,0.796,0.372,0.224,0.145065502,0.145547243,0.153674982,0.136469777
1040,1,0.3,0.9,3.6,1.5,0.604,0.848,0.38,0.15,0.138506318,0.117029911,0.150996689,0.113578167
1041,1,0.3,0.9,2.8,2,0.632,0.794,0.38,0.202,0.152892119,0.130245921,0.163707055,0.128825463
1042,1,0.3,0.9,3.2,2,0.584,0.852,0.418,0.148,0.162923295,0.089977775,0.157085964,0.113560557
1043,1,0.3,0.9,3.6,2,0.636,0.892,0.398,0.096,0.154609185,0.107405773,0.171452617,0.095833188
1044,1,0.3,1,2.8,0.5,0.58,0.664,0.37,0.376,0.16,0.116206712,0.143178211,0.130476051
1045,1,0.3,1,3.2,0.5,0.576,0.644,0.386,0.354,0.177268158,0.144443761,0.164936351,0.14171803
1046,1,0.3,1,3.6,0.5,0.628,0.672,0.386,0.276,0.13272528,0.177808886,0.152328592,0.158189759
1047,1,0.3,1,2.8,1,0.594,0.746,0.33,0.27,0.140584494,0.138866843,0.141774469,0.137477271
1048,1,0.3,1,3.2,1,0.61,0.75,0.378,0.248,0.165227116,0.123693169,0.14462365,0.136
1049,1,0.3,1,3.6,1,0.616,0.74,0.386,0.244,0.136176356,0.150996689,0.174367428,0.14164745
1050,1,0.3,1,2.8,1.5,0.604,0.78,0.372,0.218,0.15226293,0.14832397,0.162529997,0.145175756
1051,1,0.3,1,3.2,1.5,0.634,0.782,0.396,0.188,0.155704849,0.129135588,0.14416657,0.12749902
1052,1,0.3,1,3.6,1.5,0.612,0.856,0.422,0.164,0.138043471,0.123547562,0.130061524,0.09329523
1053,1,0.3,1,2.8,2,0.628,0.83,0.378,0.21,0.167379808,0.137477271,0.165275528,0.120415946
1054,1,0.3,1,3.2,2,0.632,0.85,0.33,0.16,0.139197701,0.117046999,0.145945195,0.118321596
1055,1,0.3,1,3.6,2,0.58,0.888,0.402,0.09,0.168522995,0.088634079,0.177189164,0.078102497
1056,1,0.5,0.5,2.8,0.5,0.578,0.656,0.39,0.364,0.152695776,0.153831076,0.164012195,0.1658433
1057,1,0.5,0.5,3.2,0.5,0.642,0.662,0.378,0.318,0.140128512,0.156064089,0.159110025,0.140982268
1058,1,0.5,0.5,3.6,0.5,0.616,0.684,0.392,0.318,0.171300905,0.128623482,0.124643492,0.132196823
1059,1,0.5,0.5,2.8,1,0.664,0.726,0.404,0.292,0.148,0.149412182,0.14416657,0.118050837
1060,1,0.5,0.5,3.2,1,0.626,0.754,0.408,0.24,0.13536617,0.138866843,0.146751491,0.118321596
1061,1,0.5,0.5,3.6,1,0.626,0.76,0.38,0.23,0.15467385,0.109544512,0.150996689,0.141774469
1062,1,0.5,0.5,2.8,1.5,0.586,0.76,0.39,0.228,0.163719272,0.121655251,0.15,0.126554336
1063,1,0.5,0.5,3.2,1.5,0.636,0.784,0.368,0.196,0.146642422,0.137637204,0.117371206,0.121589473
1064,1,0.5,0.5,3.6,1.5,0.574,0.86,0.352,0.158,0.164693655,0.09797959,0.129984614,0.089643739
1065,1,0.5,0.5,2.8,2,0.642,0.824,0.384,0.208,0.158858428,0.125793482,0.117234807,0.126237871
1066,1,0.5,0.5,3.2,2,0.616,0.886,0.388,0.148,0.148808602,0.105848949,0.129058126,0.096415766
1067,1,0.5,0.5,3.6,2,0.588,0.9,0.398,0.114,0.136586969,0.082462113,0.169103519,0.087200917
1068,1,0.5,0.7,2.8,0.5,0.59,0.658,0.42,0.316,0.156524758,0.152433592,0.18,0.110199819
1069,1,0.5,0.7,3.2,0.5,0.646,0.696,0.386,0.302,0.171125685,0.145547243,0.166144515,0.13489255
1070,1,0.5,0.7,3.6,0.5,0.59,0.704,0.384,0.306,0.13453624,0.153570831,0.152787434,0.158
1071,1,0.5,0.7,2.8,1,0.62,0.728,0.396,0.306,0.152315462,0.14427751,0.129553078,0.130245921
1072,1,0.5,0.7,3.2,1,0.612,0.74,0.384,0.266,0.158290871,0.141421356,0.147458469,0.121012396
1073,1,0.5,0.7,3.6,1,0.604,0.798,0.394,0.234,0.164875711,0.140698259,0.13915459,0.142281411
1074,1,0.5,0.7,2.8,1.5,0.574,0.766,0.358,0.258,0.171825493,0.1464377,0.15111585,0.135779233
1075,1,0.5,0.7,3.2,1.5,0.624,0.794,0.398,0.202,0.174997143,0.11208925,0.144899965,0.155550635
1076,1,0.5,0.7,3.6,1.5,0.614,0.84,0.384,0.186,0.131164019,0.1,0.155383397,0.120016666
1077,1,0.5,0.7,2.8,2,0.61,0.81,0.354,0.192,0.144568323,0.123693169,0.140299679,0.145382255
1078,1,0.5,0.7,3.2,2,0.614,0.814,0.402,0.16,0.146982992,0.102,0.139269523,0.113137085
1079,1,0.5,0.7,3.6,2,0.632,0.884,0.378,0.122,0.165456943,0.11892855,0.13753545,0.100578328
1080,1,0.5,0.9,2.8,0.5,0.612,0.676,0.358,0.33,0.164487082,0.142211111,0.142954538,0.141774469
1081,1,0.5,0.9,3.2,0.5,0.634,0.686,0.334,0.312,0.121012396,0.149679658,0.1436802,0.145106857
1082,1,0.5,0.9,3.6,0.5,0.604,0.672,0.39,0.302,0.148270024,0.134223694,0.159059737,0.130368708
1083,1,0.5,0.9,2.8,1,0.588,0.698,0.41,0.284,0.138043471,0.13489255,0.147309199,0.133206606
1084,1,0.5,0.9,3.2,1,0.6,0.744,0.354,0.256,0.161245155,0.120266371,0.134476764,0.144443761
1085,1,0.5,0.9,3.6,1,0.584,0.8,0.382,0.27,0.136176356,0.14,0.136660162,0.128452326
1086,1,0.5,0.9,2.8,1.5,0.62,0.742,0.434,0.232,0.150996689,0.129753613,0.1464377,0.137753403
1087,1,0.5,0.9,3.2,1.5,0.64,0.79,0.37,0.172,0.126491106,0.133041347,0.156524758,0.114960863
1088,1,0.5,0.9,3.6,1.5,0.636,0.836,0.4,0.192,0.143888846,0.119599331,0.134164079,0.111067547
1089,1,0.5,0.9,2.8,2,0.648,0.786,0.348,0.17,0.15651198,0.124915972,0.134521374,0.111803399
1090,1,0.5,0.9,3.2,2,0.586,0.862,0.402,0.152,0.145615933,0.103711137,0.133401649,0.125283678
1091,1,0.5,0.9,3.6,2,0.626,0.896,0.402,0.116,0.1411524,0.101901914,0.147634684,0.102683981
1092,1,0.5,1,2.8,0.5,0.582,0.678,0.398,0.344,0.172846753,0.174688294,0.158101233,0.128312119
1093,1,0.5,1,3.2,0.5,0.638,0.704,0.374,0.332,0.139842769,0.131087757,0.13536617,0.166661333
1094,1,0.5,1,3.6,0.5,0.644,0.698,0.42,0.29,0.131392542,0.127263506,0.188679623,0.133041347
1095,1,0.5,1,2.8,1,0.614,0.734,0.346,0.298,0.163719272,0.154415025,0.140299679,0.147634684
1096,1,0.5,1,3.2,1,0.616,0.746,0.38,0.234,0.120598507,0.125235778,0.149666295,0.11934823
1097,1,0.5,1,3.6,1,0.646,0.784,0.362,0.256,0.138866843,0.131696621,0.135484316,0.140228385
1098,1,0.5,1,2.8,1.5,0.608,0.742,0.358,0.252,0.141194901,0.14572577,0.158858428,0.137462722
1099,1,0.5,1,3.2,1.5,0.59,0.794,0.376,0.19,0.160312195,0.127137721,0.142211111,0.102469508
1100,1,0.5,1,3.6,1.5,0.6,0.838,0.368,0.188,0.177763888,0.121474277,0.127184905,0.119398492
1101,1,0.5,1,2.8,2,0.626,0.794,0.386,0.162,0.171825493,0.150213182,0.145615933,0.116430237
1102,1,0.5,1,3.2,2,0.568,0.854,0.39,0.136,0.151578363,0.104326411,0.141774469,0.095414884
1103,1,0.5,1,3.6,2,0.594,0.896,0.388,0.098,0.151538774,0.089353232,0.136586969,0.092714616
1104,1,0.7,0.5,2.8,0.5,0.63,0.658,0.38,0.354,0.118743421,0.14572577,0.145602198,0.137419067
1105,1,0.7,0.5,3.2,0.5,0.598,0.656,0.404,0.302,0.163082801,0.137346278,0.142772546,0.165517371
1106,1,0.7,0.5,3.6,0.5,0.648,0.716,0.374,0.282,0.144554488,0.146095859,0.152065775,0.151907867
1107,1,0.7,0.5,2.8,1,0.594,0.742,0.402,0.28,0.147526269,0.14572577,0.156831119,0.16
1108,1,0.7,0.5,3.2,1,0.614,0.74,0.394,0.264,0.152328592,0.134164079,0.15544774,0.143888846
1109,1,0.7,0.5,3.6,1,0.656,0.79,0.412,0.226,0.156409718,0.133041347,0.163266653,0.133880544
1110,1,0.7,0.5,2.8,1.5,0.608,0.758,0.364,0.24,0.142604348,0.126633329,0.160947196,0.141421356
1111,1,0.7,0.5,3.2,1.5,0.618,0.82,0.4,0.174,0.143791516,0.138564065,0.141421356,0.105470375
1112,1,0.7,0.5,3.6,1.5,0.596,0.844,0.408,0.162,0.157429349,0.092,0.139771242,0.123109707
1113,1,0.7,0.5,2.8,2,0.636,0.808,0.346,0.178,0.153310143,0.118050837,0.149946657,0.134595691
1114,1,0.7,0.5,3.2,2,0.646,0.83,0.392,0.152,0.140299679,0.131529464,0.146751491,0.104383907
1115,1,0.7,0.5,3.6,2,0.626,0.876,0.374,0.122,0.139728308,0.097077289,0.136835668,0.123757828
1116,1,0.7,0.7,2.8,0.5,0.634,0.692,0.384,0.34,0.177324561,0.154712637,0.174768418,0.142828569
1117,1,0.7,0.7,3.2,0.5,0.62,0.684,0.4,0.306,0.184390889,0.137637204,0.14832397,0.185913959
1118,1,0.7,0.7,3.6,0.5,0.642,0.674,0.358,0.324,0.15503548,0.149412182,0.134298176,0.132
1119,1,0.7,0.7,2.8,1,0.602,0.718,0.384,0.316,0.156831119,0.151907867,0.189060837,0.171300905
1120,1,0.7,0.7,3.2,1,0.624,0.762,0.382,0.274,0.143610585,0.127890578,0.132196823,0.129321305
1121,1,0.7,0.7,3.6,1,0.628,0.788,0.4,0.218,0.160049992,0.11070682,0.145602198,0.124402572
1122,1,0.7,0.7,2.8,1.5,0.612,0.8,0.376,0.212,0.155743379,0.121655251,0.168,0.121061968
1123,1,0.7,0.7,3.2,1.5,0.606,0.758,0.332,0.196,0.154155765,0.138693908,0.140627167,0.129553078
1124,1,0.7,0.7,3.6,1.5,0.64,0.822,0.418,0.19,0.172046505,0.115394974,0.132196823,0.126885775
1125,1,0.7,0.7,2.8,2,0.604,0.82,0.37,0.206,0.146914941,0.107703296,0.155241747,0.136249771
1126,1,0.7,0.7,3.2,2,0.63,0.82,0.416,0.154,0.160312195,0.12,0.131696621,0.115256236
1127,1,0.7,0.7,3.6,2,0.62,0.876,0.376,0.14,0.166132477,0.092865494,0.149077161,0.113137085
1128,1,0.7,0.9,2.8,0.5,0.604,0.682,0.414,0.356,0.157429349,0.13067517,0.135661343,0.118591737
1129,1,0.7,0.9,3.2,0.5,0.59,0.682,0.386,0.31,0.131529464,0.126,0.146982992,0.13892444
1130,1,0.7,0.9,3.6,0.5,0.622,0.654,0.41,0.312,0.170047052,0.144512975,0.184661853,0.14918445
1131,1,0.7,0.9,2.8,1,0.638,0.67,0.334,0.246,0.157340395,0.141774469,0.145065502,0.149946657
1132,1,0.7,0.9,3.2,1,0.614,0.724,0.386,0.226,0.140014285,0.150412765,0.151009933,0.146710599
1133,1,0.7,0.9,3.6,1,0.63,0.774,0.394,0.264,0.160312195,0.12776541,0.170188131,0.107256701
1134,1,0.7,0.9,2.8,1.5,0.644,0.794,0.396,0.246,0.149879952,0.117320075,0.168475518,0.129938447
1135,1,0.7,0.9,3.2,1.5,0.6,0.81,0.368,0.22,0.14,0.113578167,0.144830936,0.14
1136,1,0.7,0.9,3.6,1.5,0.614,0.832,0.41,0.17,0.167343957,0.106658333,0.167630546,0.098488578
1137,1,0.7,0.9,2.8,2,0.584,0.808,0.406,0.168,0.182603395,0.121391927,0.15285287,0.124
1138,1,0.7,0.9,3.2,2,0.528,0.838,0.392,0.168,0.141477913,0.109343495,0.148108069,0.090421236
1139,1,0.7,0.9,3.6,2,0.626,0.894,0.4,0.114,0.155961534,0.100816665,0.149666295,0.105848949
1140,1,0.7,1,2.8,0.5,0.584,0.67,0.38,0.364,0.156665248,0.157797338,0.149666295,0.141081537
1141,1,0.7,1,3.2,0.5,0.59,0.68,0.392,0.296,0.164012195,0.142828569,0.153414471,0.137054734
1142,1,0.7,1,3.6,0.5,0.612,0.694,0.348,0.308,0.16079801,0.159260792,0.168807583,0.152105227
1143,1,0.7,1,2.8,1,0.63,0.712,0.41,0.27,0.162788206,0.139484766,0.181383571,0.13453624
1144,1,0.7,1,3.2,1,0.604,0.788,0.36,0.224,0.150943698,0.12749902,0.158745079,0.124193398
1145,1,0.7,1,3.6,1,0.614,0.782,0.434,0.208,0.134178985,0.13955644,0.159511755,0.135410487
1146,1,0.7,1,2.8,1.5,0.612,0.786,0.328,0.222,0.14091132,0.135661343,0.148377896,0.130061524
1147,1,0.7,1,3.2,1.5,0.626,0.766,0.368,0.18,0.124595345,0.122653985,0.154194682,0.09591663
1148,1,0.7,1,3.6,1.5,0.626,0.804,0.396,0.15,0.153375357,0.138506318,0.153570831,0.133041347
1149,1,0.7,1,2.8,2,0.588,0.796,0.366,0.206,0.147837749,0.111283422,0.168059513,0.143401534
1150,1,0.7,1,3.2,2,0.576,0.836,0.356,0.16,0.150412765,0.117915224,0.152525408,0.109544512
1151,1,0.7,1,3.6,2,0.634,0.892,0.388,0.136,0.166865215,0.116344317,0.150519102,0.09329523
1152,1,0.9,0.5,2.8,0.5,0.604,0.67,0.4,0.316,0.141364776,0.118743421,0.138564065,0.131696621
1153,1,0.9,0.5,3.2,0.5,0.624,0.694,0.376,0.31,0.164389781,0.13915459,0.151736614,0.141774469
1154,1,0.9,0.5,3.6,0.5,0.64,0.73,0.416,0.306,0.146969385,0.136014705,0.147458469,0.162984662
1155,1,0.9,0.5,2.8,1,0.614,0.71,0.376,0.288,0.182219648,0.148660687,0.140797727,0.121061968
1156,1,0.9,0.5,3.2,1,0.596,0.748,0.352,0.294,0.164875711,0.131514258,0.144554488,0.147526269
1157,1,0.9,0.5,3.6,1,0.65,0.758,0.384,0.232,0.145945195,0.141548578,0.157936696,0.115654658
1158,1,0.9,0.5,2.8,1.5,0.6,0.754,0.366,0.256,0.13114877,0.128390031,0.163229899,0.135882302
1159,1,0.9,0.5,3.2,1.5,0.598,0.814,0.384,0.232,0.11574109,0.114908659,0.152787434,0.137753403
1160,1,0.9,0.5,3.6,1.5,0.638,0.844,0.38,0.172,0.156064089,0.120266371,0.153622915,0.123353152
1161,1,0.9,0.5,2.8,2,0.6,0.808,0.392,0.18,0.174355958,0.142604348,0.158543369,0.1356466
1162,1,0.9,0.5,3.2,2,0.648,0.838,0.384,0.128,0.159047163,0.118135515,0.157936696,0.116687617
1163,1,0.9,0.5,3.6,2,0.6,0.894,0.392,0.116,0.168522995,0.117320075,0.150784615,0.098711701
1164,1,0.9,0.7,2.8,0.5,0.636,0.68,0.376,0.338,0.168237927,0.134164079,0.153049012,0.154777259
1165,1,0.9,0.7,3.2,0.5,0.61,0.704,0.362,0.298,0.143178211,0.118253964,0.145451023,0.117456375
1166,1,0.9,0.7,3.6,0.5,0.572,0.692,0.356,0.274,0.148377896,0.163511467,0.145821809,0.124595345
1167,1,0.9,0.7,2.8,1,0.61,0.722,0.392,0.316,0.15,0.133101465,0.130904545,0.117234807
1168,1,0.9,0.7,3.2,1,0.606,0.764,0.372,0.244,0.162984662,0.130782262,0.175544866,0.129861465
1169,1,0.9,0.7,3.6,1,0.616,0.792,0.376,0.238,0.140513345,0.142604348,0.136469777,0.127890578
1170,1,0.9,0.7,2.8,1.5,0.642,0.77,0.354,0.254,0.15374004,0.123693169,0.14589037,0.123628476
1171,1,0.9,0.7,3.2,1.5,0.57,0.814,0.386,0.184,0.156524758,0.132680066,0.140014285,0.139082709
1172,1,0.9,0.7,3.6,1.5,0.582,0.814,0.408,0.164,0.166961073,0.103942292,0.157276826,0.109105454
1173,1,0.9,0.7,2.8,2,0.588,0.804,0.406,0.222,0.170458206,0.138506318,0.13770984,0.104479663
1174,1,0.9,0.7,3.2,2,0.63,0.876,0.364,0.17,0.16643317,0.108738218,0.126111062,0.118743421
1175,1,0.9,0.7,3.6,2,0.598,0.876,0.372,0.13,0.142112631,0.104995238,0.152367976,0.094339811
1176,1,0.9,0.9,2.8,0.5,0.578,0.708,0.38,0.384,0.164060964,0.148108069,0.142828569,0.14472042
1177,1,0.9,0.9,3.2,0.5,0.614,0.656,0.394,0.332,0.156217797,0.125155903,0.154155765,0.131818056
1178,1,0.9,0.9,3.6,0.5,0.62,0.674,0.35,0.322,0.154919334,0.168297356,0.131529464,0.141830885
1179,1,0.9,0.9,2.8,1,0.626,0.728,0.4,0.254,0.142562267,0.123353152,0.141421356,0.144512975
1180,1,0.9,0.9,3.2,1,0.604,0.784,0.376,0.274,0.177718879,0.14192956,0.160698475,0.133880544
1181,1,0.9,0.9,3.6,1,0.574,0.792,0.344,0.27,0.169481562,0.121391927,0.157683227,0.162788206
1182,1,0.9,0.9,2.8,1.5,0.602,0.784,0.386,0.196,0.146273716,0.137637204,0.154932243,0.118253964
1183,1,0.9,0.9,3.2,1.5,0.584,0.816,0.366,0.188,0.143331783,0.112,0.142281411,0.122702893
1184,1,0.9,0.9,3.6,1.5,0.632,0.824,0.392,0.188,0.140627167,0.125793482,0.167140659,0.117711512
1185,1,0.9,0.9,2.8,2,0.624,0.81,0.41,0.204,0.147729483,0.133041347,0.148660687,0.131087757
1186,1,0.9,0.9,3.2,2,0.634,0.868,0.374,0.166,0.162,0.104766407,0.149412182,0.101212647
1187,1,0.9,0.9,3.6,2,0.588,0.894,0.38,0.11,0.163266653,0.098812955,0.121655251,0.09
1188,1,0.9,1,2.8,0.5,0.638,0.644,0.382,0.328,0.152170956,0.137346278,0.140982268,0.153674982
1189,1,0.9,1,3.2,0.5,0.62,0.71,0.398,0.302,0.138564065,0.147309199,0.164304595,0.137825977
1190,1,0.9,1,3.6,0.5,0.612,0.704,0.378,0.35,0.16079801,0.126427845,0.154,0.162788206
1191,1,0.9,1,2.8,1,0.622,0.752,0.38,0.292,0.157848028,0.120399336,0.178885438,0.133925352
1192,1,0.9,1,3.2,1,0.644,0.728,0.41,0.258,0.144443761,0.141477913,0.15132746,0.115047816
1193,1,0.9,1,3.6,1,0.628,0.788,0.372,0.23,0.166180625,0.14918445,0.1562562,0.128452326
1194,1,0.9,1,2.8,1.5,0.608,0.724,0.356,0.22,0.162283702,0.158189759,0.160199875,0.116619038
1195,1,0.9,1,3.2,1.5,0.656,0.79,0.368,0.202,0.120266371,0.118743421,0.159298462,0.139269523
1196,1,0.9,1,3.6,1.5,0.644,0.824,0.354,0.17,0.156409718,0.112356575,0.135955875,0.111803399
1197,1,0.9,1,2.8,2,0.646,0.828,0.386,0.184,0.147254881,0.123353152,0.138578498,0.106508216
1198,1,0.9,1,3.2,2,0.6,0.84,0.362,0.15,0.132664992,0.109544512,0.146819617,0.111803399
1199,1,0.9,1,3.6,2,0.598,0.888,0.36,0.126,0.151644321,0.108885261,0.174355958,0.095519631
1200,1.5,0.1,0.5,2.8,0.5,0.562,0.586,0.424,0.392,0.175373886,0.137127678,0.166805276,0.167140659
1201,1.5,0.1,0.5,3.2,0.5,0.588,0.606,0.408,0.346,0.164487082,0.193297698,0.136879509,0.131468627
1202,1.5,0.1,0.5,3.6,0.5,0.596,0.648,0.41,0.364,0.157429349,0.149986666,0.13,0.162185079
1203,1.5,0.1,0.5,2.8,1,0.636,0.666,0.43,0.39,0.164632925,0.166865215,0.174642492,0.131529464
1204,1.5,0.1,0.5,3.2,1,0.572,0.676,0.432,0.286,0.176680503,0.142211111,0.148916084,0.141435498
1205,1.5,0.1,0.5,3.6,1,0.562,0.694,0.408,0.29,0.134,0.131772531,0.161046577,0.120415946
1206,1.5,0.1,0.5,2.8,1.5,0.546,0.684,0.414,0.336,0.144512975,0.167761736,0.144235918,0.162185079
1207,1.5,0.1,0.5,3.2,1.5,0.562,0.704,0.382,0.282,0.130980915,0.123223374,0.143791516,0.124402572
1208,1.5,0.1,0.5,3.6,1.5,0.63,0.706,0.43,0.252,0.131529464,0.143401534,0.140356688,0.128436755
1209,1.5,0.1,0.5,2.8,2,0.55,0.712,0.424,0.31,0.167630546,0.153153518,0.150412765,0.143178211
1210,1.5,0.1,0.5,3.2,2,0.574,0.756,0.39,0.23,0.150744817,0.123547562,0.141774469,0.102469508
1211,1.5,0.1,0.5,3.6,2,0.556,0.798,0.406,0.198,0.153831076,0.140698259,0.134773885,0.137825977
1212,1.5,0.1,0.7,2.8,0.5,0.566,0.638,0.43,0.416,0.1644506,0.114699608,0.156524758,0.125475097
1213,1.5,0.1,0.7,3.2,0.5,0.572,0.662,0.404,0.366,0.14427751,0.145451023,0.158694675,0.129011627
1214,1.5,0.1,0.7,3.6,0.5,0.578,0.634,0.41,0.38,0.155293271,0.135070352,0.148660687,0.150996689
1215,1.5,0.1,0.7,2.8,1,0.59,0.648,0.372,0.322,0.122065556,0.131514258,0.148377896,0.155293271
1216,1.5,0.1,0.7,3.2,1,0.618,0.672,0.408,0.308,0.15961203,0.161294761,0.149452334,0.145382255
1217,1.5,0.1,0.7,3.6,1,0.572,0.684,0.38,0.318,0.157530949,0.146095859,0.1356466,0.124402572
1218,1.5,0.1,0.7,2.8,1.5,0.572,0.686,0.392,0.304,0.124963995,0.1600125,0.161046577,0.15226293
1219,1.5,0.1,0.7,3.2,1.5,0.566,0.714,0.422,0.282,0.153114336,0.137127678,0.161604455,0.160860188
1220,1.5,0.1,0.7,3.6,1.5,0.572,0.766,0.438,0.254,0.183346666,0.125872952,0.161108659,0.120349491
1221,1.5,0.1,0.7,2.8,2,0.586,0.684,0.414,0.316,0.153635933,0.130169121,0.158757677,0.133206606
1222,1.5,0.1,0.7,3.2,2,0.602,0.762,0.444,0.234,0.148983221,0.126317061,0.174539394,0.138
1223,1.5,0.1,0.7,3.6,2,0.634,0.772,0.392,0.218,0.172754161,0.13272528,0.161046577,0.105242577
1224,1.5,0.1,0.9,2.8,0.5,0.55,0.63,0.45,0.388,0.13453624,0.141774469,0.155241747,0.14918445
