,ans,bll,lf,mas,ga,rmse,DOC,DOI,POC,POI
1183,1.0,0.9,0.9,3.2,1.5,0.5272589085225905,0.5840000000000001,0.816,0.36599999999999994,0.18799999999999994
1184,1.0,0.9,0.9,3.6,1.5,0.5176432907695895,0.6320000000000001,0.8240000000000001,0.3919999999999998,0.18799999999999994
1185,1.0,0.9,0.9,2.8,2.0,0.4997256736300525,0.6239999999999999,0.8099999999999998,0.4100000000000001,0.20399999999999996
1186,1.0,0.9,0.9,3.2,2.0,0.5556564791101002,0.634,0.8679999999999995,0.37399999999999983,0.16599999999999998
1187,1.0,0.9,0.9,3.6,2.0,0.6338990562718432,0.5880000000000001,0.8939999999999998,0.38,0.10999999999999996
1188,1.0,0.9,1.0,2.8,0.5,0.3556903512043097,0.638,0.644,0.38199999999999984,0.32800000000000007
1189,1.0,0.9,1.0,3.2,0.5,0.3796052034712444,0.6199999999999999,0.71,0.3979999999999999,0.30200000000000005
1190,1.0,0.9,1.0,3.6,0.5,0.33394388862870505,0.6120000000000001,0.704,0.37800000000000006,0.3499999999999999
1191,1.0,0.9,1.0,2.8,1.0,0.39669000831007906,0.622,0.7519999999999999,0.38000000000000006,0.292
1192,1.0,0.9,1.0,3.2,1.0,0.42394904988701404,0.6439999999999999,0.7280000000000001,0.4100000000000002,0.258
1193,1.0,0.9,1.0,3.6,1.0,0.46548958204768326,0.6279999999999999,0.7879999999999997,0.37200000000000005,0.23
1194,1.0,0.9,1.0,2.8,1.5,0.46281820784596506,0.6080000000000001,0.7240000000000002,0.35600000000000004,0.21999999999999997
1195,1.0,0.9,1.0,3.2,1.5,0.4896571667512313,0.6560000000000002,0.7899999999999997,0.3679999999999999,0.20199999999999993
1196,1.0,0.9,1.0,3.6,1.5,0.5338934160208326,0.6439999999999999,0.8239999999999995,0.354,0.16999999999999996
1197,1.0,0.9,1.0,2.8,2.0,0.5201865453584227,0.6460000000000002,0.8279999999999998,0.38599999999999995,0.184
1198,1.0,0.9,1.0,3.2,2.0,0.5684059531698713,0.6000000000000001,0.8399999999999999,0.36200000000000004,0.15
1199,1.0,0.9,1.0,3.6,2.0,0.6127730438566998,0.5980000000000001,0.8879999999999996,0.35999999999999993,0.126
1200,1.5,0.1,0.5,2.8,0.5,0.3339026310071605,0.562,0.5860000000000001,0.424,0.39199999999999996
1201,1.5,0.1,0.5,3.2,0.5,0.3525188934699862,0.5880000000000001,0.6060000000000002,0.408,0.34600000000000003
1202,1.5,0.1,0.5,3.6,0.5,0.32475322507343973,0.5960000000000002,0.6479999999999998,0.40999999999999986,0.364
1203,1.5,0.1,0.5,2.8,1.0,0.2979132939322536,0.6360000000000001,0.6659999999999999,0.42999999999999994,0.39000000000000007
1204,1.5,0.1,0.5,3.2,1.0,0.41059970747522245,0.5720000000000003,0.6760000000000003,0.43199999999999994,0.28600000000000003
1205,1.5,0.1,0.5,3.6,1.0,0.4059831087861982,0.562,0.6940000000000002,0.4079999999999999,0.29000000000000004
1206,1.5,0.1,0.5,2.8,1.5,0.37087784255504275,0.546,0.684,0.41400000000000015,0.336
1207,1.5,0.1,0.5,3.2,1.5,0.41159347771299326,0.5619999999999999,0.7040000000000001,0.3820000000000002,0.28200000000000003
1208,1.5,0.1,0.5,3.6,1.5,0.4334370486686903,0.63,0.7060000000000002,0.43000000000000005,0.25199999999999995
1209,1.5,0.1,0.5,2.8,2.0,0.3992868493165932,0.5499999999999999,0.7120000000000001,0.42400000000000004,0.31000000000000005
1210,1.5,0.1,0.5,3.2,2.0,0.4707135049372614,0.574,0.7560000000000002,0.39,0.22999999999999995
1211,1.5,0.1,0.5,3.6,2.0,0.5229274669605257,0.5559999999999999,0.7979999999999998,0.4059999999999999,0.19799999999999998
1212,1.5,0.1,0.7,2.8,0.5,0.2988532693224191,0.566,0.638,0.43,0.41600000000000004
1213,1.5,0.1,0.7,3.2,0.5,0.327577724614868,0.5719999999999998,0.662,0.40399999999999997,0.366
1214,1.5,0.1,0.7,3.6,0.5,0.316142706385245,0.5780000000000003,0.634,0.4100000000000001,0.38000000000000006
1215,1.5,0.1,0.7,2.8,1.0,0.3586933512327687,0.5900000000000002,0.6480000000000001,0.3720000000000001,0.322
1216,1.5,0.1,0.7,3.2,1.0,0.3740193027721681,0.6180000000000002,0.6719999999999999,0.40800000000000003,0.308
1217,1.5,0.1,0.7,3.6,1.0,0.3705104856687281,0.572,0.684,0.38,0.31800000000000017
1218,1.5,0.1,0.7,2.8,1.5,0.3853532760627685,0.5720000000000001,0.686,0.3919999999999999,0.304
1219,1.5,0.1,0.7,3.2,1.5,0.41819761962041,0.5659999999999998,0.7140000000000001,0.42199999999999993,0.28200000000000003
1220,1.5,0.1,0.7,3.6,1.5,0.45744657770149605,0.5720000000000001,0.7660000000000002,0.43800000000000006,0.254
1221,1.5,0.1,0.7,2.8,2.0,0.3733289394449472,0.5860000000000002,0.684,0.4139999999999999,0.31600000000000017
1222,1.5,0.1,0.7,3.2,2.0,0.46710288647168946,0.602,0.7619999999999999,0.44399999999999984,0.23400000000000007
1223,1.5,0.1,0.7,3.6,2.0,0.4720809980817007,0.634,0.7719999999999998,0.392,0.2179999999999999
1224,1.5,0.1,0.9,2.8,0.5,0.33749140394289995,0.55,0.6300000000000001,0.45000000000000007,0.38799999999999996
1225,1.5,0.1,0.9,3.2,0.5,0.3299379770409934,0.6099999999999999,0.6359999999999999,0.42399999999999993,0.36399999999999993
1226,1.5,0.1,0.9,3.6,0.5,0.3406549529892998,0.5940000000000001,0.6039999999999999,0.43199999999999994,0.36999999999999994
1227,1.5,0.1,0.9,2.8,1.0,0.35669618944455384,0.5700000000000002,0.6620000000000004,0.4,0.33400000000000013
1228,1.5,0.1,0.9,3.2,1.0,0.38102239958966894,0.5840000000000001,0.6940000000000002,0.466,0.32400000000000007
1229,1.5,0.1,0.9,3.6,1.0,0.39648728360611407,0.552,0.704,0.414,0.30800000000000005
1230,1.5,0.1,0.9,2.8,1.5,0.4136303204662389,0.59,0.72,0.44399999999999984,0.284
1231,1.5,0.1,0.9,3.2,1.5,0.4066119083006203,0.5960000000000002,0.7260000000000002,0.424,0.28600000000000003
1232,1.5,0.1,0.9,3.6,1.5,0.44630717358023353,0.5880000000000002,0.7340000000000002,0.4,0.24600000000000002
1233,1.5,0.1,0.9,2.8,2.0,0.4248670743960843,0.5619999999999999,0.7020000000000002,0.4,0.27
1234,1.5,0.1,0.9,3.2,2.0,0.4539875655358703,0.5820000000000001,0.7579999999999998,0.44999999999999984,0.2539999999999999
1235,1.5,0.1,0.9,3.6,2.0,0.5106628277228422,0.5820000000000001,0.7999999999999997,0.44000000000000017,0.20599999999999993
1236,1.5,0.1,1.0,2.8,0.5,0.3555656556025866,0.6000000000000001,0.574,0.418,0.366
1237,1.5,0.1,1.0,3.2,0.5,0.3298181759570982,0.6,0.6580000000000001,0.42199999999999993,0.3600000000000001
1238,1.5,0.1,1.0,3.6,0.5,0.3413258793713164,0.5940000000000003,0.6519999999999999,0.39000000000000007,0.3420000000000001
1239,1.5,0.1,1.0,2.8,1.0,0.329381518734278,0.59,0.648,0.43799999999999994,0.36999999999999994
1240,1.5,0.1,1.0,3.2,1.0,0.38119021458258406,0.5860000000000002,0.654,0.462,0.324
1241,1.5,0.1,1.0,3.6,1.0,0.3773584857062245,0.5940000000000001,0.6659999999999999,0.4159999999999999,0.3100000000000001
1242,1.5,0.1,1.0,2.8,1.5,0.41386880824635897,0.544,0.7099999999999999,0.42200000000000004,0.29600000000000004
1243,1.5,0.1,1.0,3.2,1.5,0.4416516215691753,0.5520000000000002,0.738,0.42800000000000005,0.26999999999999996
1244,1.5,0.1,1.0,3.6,1.5,0.44252447103077197,0.6080000000000002,0.7420000000000002,0.414,0.24800000000000005
1245,1.5,0.1,1.0,2.8,2.0,0.46080420737973876,0.5439999999999999,0.718,0.4260000000000001,0.24799999999999997
1246,1.5,0.1,1.0,3.2,2.0,0.4778263072986304,0.5559999999999999,0.762,0.43599999999999994,0.23800000000000002
1247,1.5,0.1,1.0,3.6,2.0,0.500117473248883,0.5519999999999999,0.7819999999999997,0.4059999999999998,0.2179999999999999
1248,1.5,0.3,0.5,2.8,0.5,0.3257277691897508,0.5820000000000001,0.594,0.42599999999999993,0.3940000000000001
1249,1.5,0.3,0.5,3.2,0.5,0.31120995118052786,0.6200000000000001,0.6480000000000001,0.3979999999999999,0.3739999999999999
1250,1.5,0.3,0.5,3.6,0.5,0.3094656286602843,0.5519999999999999,0.6300000000000001,0.41,0.40199999999999997
1251,1.5,0.3,0.5,2.8,1.0,0.317050901019467,0.5920000000000002,0.636,0.4060000000000001,0.374
1252,1.5,0.3,0.5,3.2,1.0,0.39430279121074036,0.5840000000000001,0.664,0.4520000000000001,0.306
1253,1.5,0.3,0.5,3.6,1.0,0.4069547652133332,0.5800000000000003,0.7140000000000001,0.43799999999999994,0.292
1254,1.5,0.3,0.5,2.8,1.5,0.31511281563035853,0.618,0.68,0.392,0.36600000000000016
1255,1.5,0.3,0.5,3.2,1.5,0.44849916355716307,0.5780000000000001,0.748,0.446,0.25799999999999995
1256,1.5,0.3,0.5,3.6,1.5,0.45539775513878955,0.5760000000000001,0.73,0.40399999999999997,0.24000000000000005
1257,1.5,0.3,0.5,2.8,2.0,0.42198120207781625,0.5860000000000001,0.7140000000000001,0.40399999999999997,0.26799999999999996
1258,1.5,0.3,0.5,3.2,2.0,0.5012876331465617,0.55,0.7659999999999998,0.3880000000000001,0.21
1259,1.5,0.3,0.5,3.6,2.0,0.5029508818079418,0.5979999999999999,0.7839999999999999,0.412,0.19999999999999996
1260,1.5,0.3,0.7,2.8,0.5,0.3222625063881097,0.574,0.6359999999999999,0.364,0.3619999999999999
1261,1.5,0.3,0.7,3.2,0.5,0.3039417529223076,0.56,0.6460000000000001,0.43,0.41200000000000003
1262,1.5,0.3,0.7,3.6,0.5,0.35291627577339224,0.5579999999999999,0.624,0.46799999999999997,0.37600000000000017
1263,1.5,0.3,0.7,2.8,1.0,0.35205406647859383,0.6020000000000002,0.6919999999999998,0.44,0.34
1264,1.5,0.3,0.7,3.2,1.0,0.38704619153391895,0.5580000000000002,0.666,0.39,0.304
1265,1.5,0.3,0.7,3.6,1.0,0.39329053114007295,0.5700000000000001,0.7020000000000001,0.45000000000000007,0.3120000000000001
1266,1.5,0.3,0.7,2.8,1.5,0.3635845008950477,0.6000000000000001,0.6699999999999998,0.4360000000000002,0.32799999999999996
1267,1.5,0.3,0.7,3.2,1.5,0.4494093234899708,0.5359999999999999,0.6940000000000001,0.414,0.25600000000000006
1268,1.5,0.3,0.7,3.6,1.5,0.44475570341137505,0.6000000000000001,0.76,0.42999999999999994,0.2539999999999999
1269,1.5,0.3,0.7,2.8,2.0,0.42133629761164204,0.5980000000000002,0.7360000000000001,0.434,0.274
1270,1.5,0.3,0.7,3.2,2.0,0.45388309078139544,0.5680000000000001,0.7339999999999999,0.44,0.25199999999999995
1271,1.5,0.3,0.7,3.6,2.0,0.5213521932821221,0.5780000000000001,0.7839999999999999,0.44000000000000006,0.19199999999999995
1272,1.5,0.3,0.9,2.8,0.5,0.3432730949283941,0.5400000000000001,0.5980000000000001,0.4219999999999999,0.38
1273,1.5,0.3,0.9,3.2,0.5,0.32610640100052735,0.576,0.6399999999999999,0.45399999999999996,0.38799999999999996
1274,1.5,0.3,0.9,3.6,0.5,0.3082747064386415,0.616,0.6559999999999999,0.4199999999999999,0.38000000000000006
1275,1.5,0.3,0.9,2.8,1.0,0.388784698269063,0.5579999999999998,0.6240000000000002,0.4099999999999999,0.30799999999999994
1276,1.5,0.3,0.9,3.2,1.0,0.33919562851506246,0.5640000000000002,0.63,0.382,0.35
1277,1.5,0.3,0.9,3.6,1.0,0.3784349969250871,0.58,0.7020000000000001,0.42,0.316
1278,1.5,0.3,0.9,2.8,1.5,0.3544816749070426,0.5680000000000001,0.6919999999999997,0.4020000000000001,0.342
1279,1.5,0.3,0.9,3.2,1.5,0.46575331320288227,0.5239999999999999,0.704,0.41399999999999987,0.24599999999999994
1280,1.5,0.3,0.9,3.6,1.5,0.41946059029810445,0.5720000000000001,0.754,0.46199999999999997,0.29600000000000004
1281,1.5,0.3,0.9,2.8,2.0,0.37295388753791237,0.58,0.7239999999999999,0.4180000000000001,0.32600000000000007
1282,1.5,0.3,0.9,3.2,2.0,0.4678207991335103,0.522,0.716,0.4460000000000002,0.256
1283,1.5,0.3,0.9,3.6,2.0,0.5054040036633388,0.5860000000000002,0.7480000000000001,0.41200000000000003,0.19199999999999995
1284,1.5,0.3,1.0,2.8,0.5,0.31906868455426823,0.6179999999999999,0.622,0.4699999999999999,0.4020000000000001
1285,1.5,0.3,1.0,3.2,0.5,0.3320176227241382,0.5579999999999999,0.6119999999999999,0.43200000000000016,0.38599999999999995
1286,1.5,0.3,1.0,3.6,0.5,0.36005838310488303,0.5259999999999999,0.6260000000000001,0.426,0.36200000000000004
1287,1.5,0.3,1.0,2.8,1.0,0.3482150378233721,0.5719999999999998,0.662,0.4479999999999999,0.35800000000000004
1288,1.5,0.3,1.0,3.2,1.0,0.35921394744194135,0.6,0.6759999999999999,0.4,0.32400000000000007
1289,1.5,0.3,1.0,3.6,1.0,0.3923552453633531,0.5240000000000001,0.6940000000000002,0.386,0.322
1290,1.5,0.3,1.0,2.8,1.5,0.3623084714940905,0.594,0.6960000000000001,0.4319999999999999,0.33000000000000007
1291,1.5,0.3,1.0,3.2,1.5,0.4459891455021917,0.5519999999999999,0.7020000000000001,0.412,0.2539999999999999
1292,1.5,0.3,1.0,3.6,1.5,0.4774908392784808,0.5340000000000001,0.714,0.43399999999999994,0.236
1293,1.5,0.3,1.0,2.8,2.0,0.42932606943908513,0.562,0.7240000000000002,0.44000000000000006,0.278
1294,1.5,0.3,1.0,3.2,2.0,0.4402793650934441,0.56,0.7499999999999999,0.40800000000000003,0.268
1295,1.5,0.3,1.0,3.6,2.0,0.5170314950805505,0.5960000000000001,0.7739999999999998,0.44800000000000006,0.18999999999999997
1296,1.5,0.5,0.5,2.8,0.5,0.2840324877194348,0.6,0.6699999999999998,0.41400000000000015,0.4059999999999999
1297,1.5,0.5,0.5,3.2,0.5,0.34750592853198253,0.554,0.612,0.428,0.3660000000000001
1298,1.5,0.5,0.5,3.6,0.5,0.3612769278985195,0.5660000000000001,0.6200000000000001,0.442,0.3500000000000001
1299,1.5,0.5,0.5,2.8,1.0,0.36961470111637207,0.57,0.7020000000000001,0.37000000000000005,0.324
1300,1.5,0.5,0.5,3.2,1.0,0.3942250472470698,0.5719999999999998,0.6339999999999999,0.43400000000000005,0.3060000000000001
1301,1.5,0.5,0.5,3.6,1.0,0.38506665681244234,0.584,0.722,0.444,0.316
1302,1.5,0.5,0.5,2.8,1.5,0.3916330888730374,0.562,0.6780000000000003,0.44,0.312
1303,1.5,0.5,0.5,3.2,1.5,0.38946473684308913,0.5720000000000003,0.7259999999999998,0.402,0.31000000000000005
1304,1.5,0.5,0.5,3.6,1.5,0.4570578860943424,0.5780000000000001,0.7519999999999999,0.47,0.256
1305,1.5,0.5,0.5,2.8,2.0,0.44324341419049496,0.5519999999999997,0.7300000000000003,0.444,0.27
1306,1.5,0.5,0.5,3.2,2.0,0.45817852093299133,0.6000000000000001,0.7560000000000002,0.43199999999999994,0.23999999999999988
1307,1.5,0.5,0.5,3.6,2.0,0.5090817267224683,0.558,0.7759999999999999,0.43199999999999994,0.2079999999999999
1308,1.5,0.5,0.7,2.8,0.5,0.33625480618880876,0.55,0.65,0.4139999999999999,0.37000000000000005
1309,1.5,0.5,0.7,3.2,0.5,0.33279621272043763,0.6140000000000001,0.598,0.40400000000000014,0.374
1310,1.5,0.5,0.7,3.6,0.5,0.3289143995192075,0.6120000000000001,0.6220000000000001,0.402,0.36400000000000005
1311,1.5,0.5,0.7,2.8,1.0,0.3792647502258758,0.5760000000000002,0.644,0.456,0.32800000000000007
1312,1.5,0.5,0.7,3.2,1.0,0.3981225175944891,0.566,0.6859999999999998,0.44000000000000006,0.30400000000000005
1313,1.5,0.5,0.7,3.6,1.0,0.36521437071210405,0.5680000000000001,0.6879999999999998,0.4060000000000001,0.3299999999999999
1314,1.5,0.5,0.7,2.8,1.5,0.3731676613865706,0.5680000000000001,0.6759999999999998,0.39799999999999996,0.31800000000000006
1315,1.5,0.5,0.7,3.2,1.5,0.37978048956392046,0.5720000000000001,0.7299999999999999,0.44000000000000006,0.32800000000000007
1316,1.5,0.5,0.7,3.6,1.5,0.41396988095579923,0.57,0.7340000000000001,0.426,0.29000000000000004
1317,1.5,0.5,0.7,2.8,2.0,0.4303774025150271,0.556,0.7119999999999999,0.41800000000000004,0.272
1318,1.5,0.5,0.7,3.2,2.0,0.49201383657345954,0.5640000000000002,0.7879999999999997,0.3560000000000001,0.222
1319,1.5,0.5,0.7,3.6,2.0,0.49415956494639446,0.5660000000000002,0.7899999999999996,0.42800000000000016,0.22399999999999998
1320,1.5,0.5,0.9,2.8,0.5,0.3824817798596576,0.5480000000000002,0.614,0.41200000000000003,0.32
1321,1.5,0.5,0.9,3.2,0.5,0.327789390652359,0.558,0.6180000000000002,0.43999999999999995,0.39399999999999996
1322,1.5,0.5,0.9,3.6,0.5,0.299522193281717,0.6,0.6499999999999997,0.37999999999999984,0.384
1323,1.5,0.5,0.9,2.8,1.0,0.32967513504974116,0.608,0.664,0.414,0.3560000000000001
1324,1.5,0.5,0.9,3.2,1.0,0.4038602382694521,0.5640000000000002,0.662,0.4340000000000001,0.29599999999999993
1325,1.5,0.5,0.9,3.6,1.0,0.389877645201275,0.606,0.672,0.4,0.292
1326,1.5,0.5,0.9,2.8,1.5,0.3716732788019111,0.556,0.6780000000000002,0.4440000000000001,0.338
1327,1.5,0.5,0.9,3.2,1.5,0.4301224437192445,0.586,0.7180000000000001,0.41400000000000003,0.262
1328,1.5,0.5,0.9,3.6,1.5,0.45713067624570436,0.54,0.746,0.40800000000000014,0.2579999999999999
1329,1.5,0.5,0.9,2.8,2.0,0.41191282675590923,0.596,0.6879999999999998,0.4579999999999999,0.28600000000000003
1330,1.5,0.5,0.9,3.2,2.0,0.4507532490065621,0.5720000000000001,0.7480000000000002,0.4460000000000002,0.25799999999999995
1331,1.5,0.5,0.9,3.6,2.0,0.5102337299593624,0.5640000000000002,0.7780000000000001,0.47999999999999987,0.21600000000000003
1332,1.5,0.5,1.0,2.8,0.5,0.354640213593659,0.5399999999999999,0.612,0.4319999999999999,0.366
1333,1.5,0.5,1.0,3.2,0.5,0.3241638829748475,0.5719999999999998,0.6519999999999999,0.406,0.37
1334,1.5,0.5,1.0,3.6,0.5,0.34256705737401394,0.5600000000000002,0.64,0.39800000000000013,0.352
1335,1.5,0.5,1.0,2.8,1.0,0.3434470041900365,0.5720000000000001,0.6240000000000001,0.42599999999999993,0.35999999999999993
1336,1.5,0.5,1.0,3.2,1.0,0.3659418560248204,0.566,0.648,0.41,0.32800000000000007
1337,1.5,0.5,1.0,3.6,1.0,0.38264831124987975,0.6039999999999999,0.7060000000000001,0.4160000000000001,0.30400000000000005
1338,1.5,0.5,1.0,2.8,1.5,0.43343449257572486,0.5720000000000001,0.684,0.41200000000000003,0.25800000000000006
1339,1.5,0.5,1.0,3.2,1.5,0.44187912288701703,0.5559999999999998,0.7340000000000001,0.44199999999999984,0.2699999999999999
1340,1.5,0.5,1.0,3.6,1.5,0.44662088322146715,0.5379999999999999,0.7279999999999999,0.41400000000000003,0.26600000000000007
1341,1.5,0.5,1.0,2.8,2.0,0.40200363785049814,0.612,0.7500000000000003,0.4340000000000001,0.29200000000000004
1342,1.5,0.5,1.0,3.2,2.0,0.45248179790334164,0.5440000000000002,0.7579999999999997,0.4260000000000001,0.268
1343,1.5,0.5,1.0,3.6,2.0,0.49199623056673436,0.5819999999999999,0.7939999999999998,0.4179999999999999,0.21999999999999992
1344,1.5,0.7,0.5,2.8,0.5,0.3907140815385402,0.516,0.604,0.43599999999999994,0.338
1345,1.5,0.7,0.5,3.2,0.5,0.3100975969223329,0.546,0.6160000000000001,0.398,0.402
1346,1.5,0.7,0.5,3.6,0.5,0.3545970667051759,0.5920000000000001,0.6640000000000004,0.4539999999999999,0.3460000000000001
1347,1.5,0.7,0.5,2.8,1.0,0.3249522434677581,0.632,0.6980000000000001,0.41,0.35600000000000004
1348,1.5,0.7,0.5,3.2,1.0,0.34376928688178005,0.6259999999999999,0.688,0.414,0.338
1349,1.5,0.7,0.5,3.6,1.0,0.3767883097139178,0.6099999999999999,0.7120000000000001,0.45,0.31600000000000006
1350,1.5,0.7,0.5,2.8,1.5,0.3486798679308007,0.588,0.6740000000000002,0.434,0.34599999999999986
1351,1.5,0.7,0.5,3.2,1.5,0.3808447654661914,0.5619999999999998,0.7240000000000001,0.4159999999999999,0.32600000000000007
1352,1.5,0.7,0.5,3.6,1.5,0.3846527881012771,0.6040000000000001,0.7519999999999999,0.4,0.30999999999999994
1353,1.5,0.7,0.5,2.8,2.0,0.37886068532502803,0.558,0.6839999999999999,0.462,0.336
1354,1.5,0.7,0.5,3.2,2.0,0.4912238097515287,0.5220000000000001,0.7460000000000001,0.4200000000000001,0.23199999999999998
1355,1.5,0.7,0.5,3.6,2.0,0.48134301366809806,0.598,0.8,0.4519999999999999,0.23200000000000004
1356,1.5,0.7,0.7,2.8,0.5,0.3228989018814527,0.6200000000000001,0.61,0.4320000000000001,0.38800000000000007
1357,1.5,0.7,0.7,3.2,0.5,0.29609642112840046,0.5780000000000003,0.63,0.38400000000000006,0.39399999999999996
1358,1.5,0.7,0.7,3.6,0.5,0.37313939156908593,0.604,0.6340000000000001,0.4260000000000001,0.32000000000000006
1359,1.5,0.7,0.7,2.8,1.0,0.3401878080777195,0.56,0.6460000000000001,0.41399999999999987,0.3600000000000001
1360,1.5,0.7,0.7,3.2,1.0,0.3597310820072261,0.5759999999999998,0.68,0.3980000000000002,0.33
1361,1.5,0.7,0.7,3.6,1.0,0.3419020831367346,0.5900000000000001,0.696,0.4280000000000001,0.35200000000000004
1362,1.5,0.7,0.7,2.8,1.5,0.4326548093427593,0.5479999999999999,0.7020000000000001,0.42200000000000015,0.272
1363,1.5,0.7,0.7,3.2,1.5,0.4028460870154984,0.56,0.726,0.43200000000000005,0.3060000000000001
1364,1.5,0.7,0.7,3.6,1.5,0.4553986159938617,0.5459999999999998,0.7719999999999998,0.43400000000000005,0.2700000000000001
1365,1.5,0.7,0.7,2.8,2.0,0.39854286758387514,0.6080000000000001,0.718,0.436,0.292
1366,1.5,0.7,0.7,3.2,2.0,0.46274339334550174,0.572,0.7639999999999999,0.39400000000000013,0.24199999999999997
1367,1.5,0.7,0.7,3.6,2.0,0.48568784089706607,0.594,0.7959999999999998,0.408,0.222
1368,1.5,0.7,0.9,2.8,0.5,0.3345173398115941,0.5539999999999999,0.624,0.44799999999999995,0.3900000000000001
1369,1.5,0.7,0.9,3.2,0.5,0.3184284183387676,0.5720000000000001,0.638,0.40800000000000003,0.37799999999999995
1370,1.5,0.7,0.9,3.6,0.5,0.32440195194480076,0.5640000000000002,0.6480000000000001,0.408,0.3740000000000001
1371,1.5,0.7,0.9,2.8,1.0,0.34846965977492683,0.568,0.642,0.42000000000000015,0.35
1372,1.5,0.7,0.9,3.2,1.0,0.36527330105223726,0.5740000000000002,0.6679999999999998,0.4419999999999999,0.33599999999999997
1373,1.5,0.7,0.9,3.6,1.0,0.37787365988660226,0.5739999999999998,0.688,0.4239999999999998,0.31800000000000006
1374,1.5,0.7,0.9,2.8,1.5,0.408536359926504,0.5459999999999999,0.6819999999999997,0.43,0.298
1375,1.5,0.7,0.9,3.2,1.5,0.3957165966584583,0.606,0.7120000000000002,0.42200000000000004,0.29200000000000004
1376,1.5,0.7,0.9,3.6,1.5,0.4483733885886264,0.5859999999999999,0.7360000000000001,0.44999999999999996,0.25399999999999995
1377,1.5,0.7,0.9,2.8,2.0,0.42854162597278217,0.5759999999999998,0.732,0.41600000000000015,0.27
1378,1.5,0.7,0.9,3.2,2.0,0.4397618660876975,0.564,0.7579999999999998,0.3919999999999998,0.268
1379,1.5,0.7,0.9,3.6,2.0,0.45628967404171783,0.56,0.7420000000000002,0.43800000000000006,0.2539999999999999
1380,1.5,0.7,1.0,2.8,0.5,0.298518876332036,0.5780000000000002,0.6200000000000001,0.4180000000000001,0.4099999999999999
1381,1.5,0.7,1.0,3.2,0.5,0.32645365153543443,0.5679999999999998,0.6040000000000001,0.43000000000000016,0.3919999999999999
1382,1.5,0.7,1.0,3.6,0.5,0.3672228676034348,0.5319999999999999,0.6580000000000001,0.43799999999999994,0.354
1383,1.5,0.7,1.0,2.8,1.0,0.34433826830420955,0.5779999999999998,0.6600000000000001,0.39799999999999985,0.3440000000000001
1384,1.5,0.7,1.0,3.2,1.0,0.348735786946904,0.5920000000000001,0.7,0.4160000000000001,0.3420000000000001
1385,1.5,0.7,1.0,3.6,1.0,0.3433808252279254,0.5860000000000001,0.686,0.42399999999999993,0.35
1386,1.5,0.7,1.0,2.8,1.5,0.38176620614207907,0.6020000000000003,0.6960000000000001,0.4739999999999999,0.32
1387,1.5,0.7,1.0,3.2,1.5,0.3753084013859038,0.6039999999999999,0.6880000000000002,0.40399999999999997,0.30800000000000005
1388,1.5,0.7,1.0,3.6,1.5,0.3918427311238613,0.6020000000000002,0.7020000000000001,0.36400000000000005,0.2899999999999999
1389,1.5,0.7,1.0,2.8,2.0,0.45458118592631175,0.598,0.7060000000000001,0.41800000000000004,0.234
1390,1.5,0.7,1.0,3.2,2.0,0.4711606363929042,0.556,0.758,0.446,0.24599999999999997
1391,1.5,0.7,1.0,3.6,2.0,0.4799649484843346,0.6080000000000001,0.7859999999999998,0.40199999999999997,0.22
1392,1.5,0.9,0.5,2.8,0.5,0.32413985599467904,0.5559999999999998,0.594,0.428,0.406
1393,1.5,0.9,0.5,3.2,0.5,0.31808921864377954,0.562,0.6459999999999999,0.41200000000000003,0.38400000000000006
1394,1.5,0.9,0.5,3.6,0.5,0.3570252897837807,0.5520000000000002,0.6080000000000001,0.40599999999999986,0.34600000000000003
1395,1.5,0.9,0.5,2.8,1.0,0.3179737108605688,0.5879999999999999,0.6359999999999999,0.42800000000000005,0.382
1396,1.5,0.9,0.5,3.2,1.0,0.35150374413999563,0.5279999999999998,0.6800000000000003,0.4100000000000001,0.37200000000000005
1397,1.5,0.9,0.5,3.6,1.0,0.3568579572574248,0.6200000000000001,0.6479999999999998,0.41600000000000004,0.33000000000000007
1398,1.5,0.9,0.5,2.8,1.5,0.39161472292774063,0.546,0.686,0.426,0.316
1399,1.5,0.9,0.5,3.2,1.5,0.4130249950935262,0.5940000000000001,0.7279999999999999,0.4080000000000002,0.27799999999999997
1400,1.5,0.9,0.5,3.6,1.5,0.47253332060111086,0.552,0.764,0.43600000000000017,0.24599999999999997
1401,1.5,0.9,0.5,2.8,2.0,0.43400498602422566,0.5619999999999998,0.7120000000000001,0.42800000000000005,0.268
1402,1.5,0.9,0.5,3.2,2.0,0.4552766845017304,0.5960000000000001,0.7600000000000001,0.4380000000000001,0.24600000000000002
1403,1.5,0.9,0.5,3.6,2.0,0.5368623470695371,0.556,0.7999999999999998,0.4440000000000001,0.18999999999999997
1404,1.5,0.9,0.7,2.8,0.5,0.3499181374258609,0.5840000000000001,0.562,0.4320000000000001,0.392
1405,1.5,0.9,0.7,3.2,0.5,0.3313497416283779,0.5780000000000001,0.6000000000000001,0.4419999999999999,0.39199999999999996
1406,1.5,0.9,0.7,3.6,0.5,0.3610722601193552,0.578,0.648,0.40399999999999986,0.32799999999999996
1407,1.5,0.9,0.7,2.8,1.0,0.31346918256089085,0.584,0.67,0.42200000000000004,0.38199999999999995
1408,1.5,0.9,0.7,3.2,1.0,0.3872578166256875,0.5820000000000001,0.6760000000000003,0.45400000000000007,0.31400000000000017
